                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13                       14                       15
                        l                     n_pg                      n_p                      n_g                Re(omega)                Im(omega)                 Re(freq)                 Im(freq)                        E                      E_p                      E_g                   E_norm                   M_star                   R_star                   L_star
                        1                     -390                        7                      397  0.1102668013804383E+002  0.0000000000000000E+000  0.3721156964873828E+002  0.0000000000000000E+000  0.9999999999999963E+000  0.6636812905336544E+000  0.2864921479759277E+000  0.5229295686015142E-005  0.1989000000000000E+034  0.6658928436909399E+012  0.0000000000000000E+000
                        1                        2                        3                        4                        5                        6                        7                        8
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                      M_r                        P                      rho
  0.6686636426037900E+000 -0.4911568090925598E+000  0.0000000000000000E+000 -0.7597973820003830E-001  0.0000000000000000E+000  0.1780839066946653E+034  0.3456875448981923E+011  0.1012123816809780E-002
  0.6696901480618100E+000 -0.4705223024093244E+000  0.0000000000000000E+000 -0.7660032931522462E-001  0.0000000000000000E+000  0.1782558901967397E+034  0.3415585344803983E+011  0.1004830443793945E-002
  0.6707159347581700E+000 -0.4495015650894712E+000  0.0000000000000000E+000 -0.7718673358406078E-001  0.0000000000000000E+000  0.1784270376915446E+034  0.3374707777069310E+011  0.9975749127312512E-003
  0.6717409982130300E+000 -0.4280995674223619E+000  0.0000000000000000E+000 -0.7773856516003766E-001  0.0000000000000000E+000  0.1785973466826631E+034  0.3334239354771803E+011  0.9903570747305740E-003
  0.6727653317634600E+000 -0.4063215849888693E+000  0.0000000000000000E+000 -0.7825545019212331E-001  0.0000000000000000E+000  0.1787668178068839E+034  0.3294176818306894E+011  0.9831768188976468E-003
  0.6737889291275400E+000 -0.3841731485502594E+000  0.0000000000000000E+000 -0.7873702684616199E-001  0.0000000000000000E+000  0.1789354510682412E+034  0.3254516907509962E+011  0.9760340268194635E-003
  0.6748117843435500E+000 -0.3616600469819045E+000  0.0000000000000000E+000 -0.7918294554290969E-001  0.0000000000000000E+000  0.1791032459083857E+034  0.3215256364960963E+011  0.9689285737696740E-003
  0.6758338914497700E+000 -0.3387883359398296E+000  0.0000000000000000E+000 -0.7959286930364300E-001  0.0000000000000000E+000  0.1792702016792086E+034  0.3176391952333561E+011  0.9618603343915542E-003
  0.6768552447579300E+000 -0.3155643341014151E+000  0.0000000000000000E+000 -0.7996647317933943E-001  0.0000000000000000E+000  0.1794363155242692E+034  0.3137920431552222E+011  0.9548291678251990E-003
  0.6778758379618200E+000 -0.2919946445534924E+000  0.0000000000000000E+000 -0.8030344733675143E-001  0.0000000000000000E+000  0.1796015892587650E+034  0.3099838625493465E+011  0.9478349663813453E-003
  0.6788956650196800E+000 -0.2680861359875275E+000  0.0000000000000000E+000 -0.8060349462877187E-001  0.0000000000000000E+000  0.1797660225890535E+034  0.3062143358636707E+011  0.9408776072310945E-003
  0.6799147198938900E+000 -0.2438459506028928E+000  0.0000000000000000E+000 -0.8086633167571711E-001  0.0000000000000000E+000  0.1799296151048008E+034  0.3024831474309692E+011  0.9339569667159699E-003
  0.6809329968657500E+000 -0.2192814979983219E+000  0.0000000000000000E+000 -0.8109168902806260E-001  0.0000000000000000E+000  0.1800923659152803E+034  0.2987899823229884E+011  0.9270729159693893E-003
  0.6819504906926800E+000 -0.1944004525919295E+000  0.0000000000000000E+000 -0.8127931131069663E-001  0.0000000000000000E+000  0.1802542734368637E+034  0.2951345257700863E+011  0.9202253187541132E-003
  0.6829671937279700E+000 -0.1692108249117255E+000  0.0000000000000000E+000 -0.8142895886658841E-001  0.0000000000000000E+000  0.1804153389805997E+034  0.2915164736794513E+011  0.9134140730790072E-003
  0.6839830995249599E+000 -0.1437208748258750E+000  0.0000000000000000E+000 -0.8154040655125770E-001  0.0000000000000000E+000  0.1805755623111817E+034  0.2879355194495438E+011  0.9066390588735074E-003
  0.6849982016369700E+000 -0.1179391418131799E+000  0.0000000000000000E+000 -0.8161344446883706E-001  0.0000000000000000E+000  0.1807349431158203E+034  0.2843913583481346E+011  0.8999001554812533E-003
  0.6860124937312900E+000 -0.9187444318447939E-001  0.0000000000000000E+000 -0.8164787784153692E-001  0.0000000000000000E+000  0.1808934801247023E+034  0.2808836874173466E+011  0.8931972365382658E-003
  0.6870259693610800E+000 -0.6553588057136762E-001  0.0000000000000000E+000 -0.8164352806641509E-001  0.0000000000000000E+000  0.1810511728535996E+034  0.2774122055688172E+011  0.8865301803472865E-003
  0.6880386218657900E+000 -0.3893284186043036E-001  0.0000000000000000E+000 -0.8160023337096632E-001  0.0000000000000000E+000  0.1812080223982860E+034  0.2739766138045148E+011  0.8798988742540849E-003
  0.6890504447294800E+000 -0.1207499195984664E-001  0.0000000000000000E+000 -0.8151784780541538E-001  0.0000000000000000E+000  0.1813640286730599E+034  0.2705766149322910E+011  0.8733031985029716E-003
  0.6900614314361800E+000  0.1502772282159670E-001  0.0000000000000000E+000 -0.8139624200140698E-001  0.0000000000000000E+000  0.1815191915173158E+034  0.2672119136344046E+011  0.8667430328060744E-003
  0.6910715765765700E+000  0.4236510398638667E-001  0.0000000000000000E+000 -0.8123530263844501E-001  0.0000000000000000E+000  0.1816735095501829E+034  0.2638822137960617E+011  0.8602182438524845E-003
  0.6920808727367400E+000  0.6992661765467555E-001  0.0000000000000000E+000 -0.8103493479898992E-001  0.0000000000000000E+000  0.1818269833641581E+034  0.2605872259452203E+011  0.8537287206079146E-003
  0.6930893124503400E+000  0.9770144811961828E-001  0.0000000000000000E+000 -0.8079506107666387E-001  0.0000000000000000E+000  0.1819796135576450E+034  0.2573266626212513E+011  0.8472743519944714E-003
  0.6940968887630600E+000  0.1256785137090847E+000  0.0000000000000000E+000 -0.8051562135223750E-001  0.0000000000000000E+000  0.1821314001378813E+034  0.2541002369867926E+011  0.8408550205916522E-003
  0.6951035947206100E+000  0.1538464534480065E+000  0.0000000000000000E+000 -0.8019657336631669E-001  0.0000000000000000E+000  0.1822823430443806E+034  0.2509076640396629E+011  0.8344706084669595E-003
  0.6961094235653500E+000  0.1821936320914352E+000  0.0000000000000000E+000 -0.7983789213391550E-001  0.0000000000000000E+000  0.1824324404955063E+034  0.2477486619182166E+011  0.8281209905441702E-003
  0.6971143681020600E+000  0.2107081249383143E+000  0.0000000000000000E+000 -0.7943957276630528E-001  0.0000000000000000E+000  0.1825816943002805E+034  0.2446229475248045E+011  0.8218060561222396E-003
  0.6981184213075700E+000  0.2393777379940888E+000  0.0000000000000000E+000 -0.7900162820925034E-001  0.0000000000000000E+000  0.1827301047753767E+034  0.2415302409168506E+011  0.8155256881372602E-003
  0.6991215761696800E+000  0.2681900036279642E+000  0.0000000000000000E+000 -0.7852409009574540E-001  0.0000000000000000E+000  0.1828776720813462E+034  0.2384702640861222E+011  0.8092797686823182E-003
  0.7001238260623500E+000  0.2971321928399322E+000  0.0000000000000000E+000 -0.7800700861647966E-001  0.0000000000000000E+000  0.1830243959787893E+034  0.2354427403281311E+011  0.8030681760749937E-003
  0.7011251647794100E+000  0.3261913175436867E+000  0.0000000000000000E+000 -0.7745045260197111E-001  0.0000000000000000E+000  0.1831702757828268E+034  0.2324473941450712E+011  0.7968907846547850E-003
  0.7021255835458500E+000  0.3553540473537892E+000  0.0000000000000000E+000 -0.7685451275548573E-001  0.0000000000000000E+000  0.1833153129767916E+034  0.2294839554686798E+011  0.7907474903868143E-003
  0.7031250748854200E+000  0.3846068247950569E+000  0.0000000000000000E+000 -0.7621929813962050E-001  0.0000000000000000E+000  0.1834595078741156E+034  0.2265521542739115E+011  0.7846381775491151E-003
  0.7041236313218200E+000  0.4139358292557125E+000  0.0000000000000000E+000 -0.7554493754778537E-001  0.0000000000000000E+000  0.1836028607306627E+034  0.2236517223487905E+011  0.7785627299738319E-003
  0.7051212454537999E+000  0.4433269813365486E+000  0.0000000000000000E+000 -0.7483157926870448E-001  0.0000000000000000E+000  0.1837453709171493E+034  0.2207823946781301E+011  0.7725210291403013E-003
  0.7061179097801700E+000  0.4727659407664795E+000  0.0000000000000000E+000 -0.7407939216276797E-001  0.0000000000000000E+000  0.1838870388342600E+034  0.2179439060636673E+011  0.7665129587064700E-003
  0.7071136167137400E+000  0.5022381115094622E+000  0.0000000000000000E+000 -0.7328856574412101E-001  0.0000000000000000E+000  0.1840278657823607E+034  0.2151359916046648E+011  0.7605384041080699E-003
  0.7081083587382000E+000  0.5317286498293066E+000  0.0000000000000000E+000 -0.7245930948641456E-001  0.0000000000000000E+000  0.1841678522293935E+034  0.2123583895858557E+011  0.7545972485545444E-003
  0.7091021283372601E+000  0.5612224651979408E+000  0.0000000000000000E+000 -0.7159185332171956E-001  0.0000000000000000E+000  0.1843069985868957E+034  0.2096108401004040E+011  0.7486893748740087E-003
  0.7100949194009200E+000  0.5907042652191378E+000  0.0000000000000000E+000 -0.7068644597160735E-001  0.0000000000000000E+000  0.1844453041662519E+034  0.2068930838448330E+011  0.7428146553025351E-003
  0.7110867229305800E+000  0.6201584326922633E+000  0.0000000000000000E+000 -0.6974336041010006E-001  0.0000000000000000E+000  0.1845827703418757E+034  0.2042048656978279E+011  0.7369729828204259E-003
  0.7120775306038000E+000  0.6495691366807899E+000  0.0000000000000000E+000 -0.6876288971292233E-001  0.0000000000000000E+000  0.1847193979578888E+034  0.2015459317733301E+011  0.7311642450158610E-003
  0.7130673344203300E+000  0.6789203260855564E+000  0.0000000000000000E+000 -0.6774534750609831E-001  0.0000000000000000E+000  0.1848551875733391E+034  0.1989160296746088E+011  0.7253883267479318E-003
  0.7140561263870699E+000  0.7081957249390768E+000  0.0000000000000000E+000 -0.6669106836090691E-001  0.0000000000000000E+000  0.1849901394995172E+034  0.1963149091645145E+011  0.7196451120691952E-003
  0.7150438985388100E+000  0.7373788379975909E+000  0.0000000000000000E+000 -0.6560040763428124E-001  0.0000000000000000E+000  0.1851242532200245E+034  0.1937423233099017E+011  0.7139344829701152E-003
  0.7160306428165200E+000  0.7664529524089414E+000  0.0000000000000000E+000 -0.6447374287319180E-001  0.0000000000000000E+000  0.1852575307623322E+034  0.1911980214273024E+011  0.7082563269424380E-003
  0.7170163512054000E+000  0.7954011472944487E+000  0.0000000000000000E+000 -0.6331147232986702E-001  0.0000000000000000E+000  0.1853899728904533E+034  0.1886817572057264E+011  0.7026105283740631E-003
  0.7180010156906700E+000  0.8242062980948572E+000  0.0000000000000000E+000 -0.6211401548850212E-001  0.0000000000000000E+000  0.1855215803201635E+034  0.1861932860539647E+011  0.6969969713357260E-003
  0.7189846290899700E+000  0.8528511071146172E+000  0.0000000000000000E+000 -0.6088181181928342E-001  0.0000000000000000E+000  0.1856523531838189E+034  0.1837323642772236E+011  0.6914155327293830E-003
  0.7199671832719000E+000  0.8813180575759775E+000  0.0000000000000000E+000 -0.5961532343081553E-001  0.0000000000000000E+000  0.1857822921564896E+034  0.1812987508093553E+011  0.6858660970813965E-003
  0.7209486687736900E+000  0.9095894086807604E+000  0.0000000000000000E+000 -0.5831503584318651E-001  0.0000000000000000E+000  0.1859113987347761E+034  0.1788922075023141E+011  0.6803485595209492E-003
  0.7219290770827200E+000  0.9376472685700332E+000  0.0000000000000000E+000 -0.5698145449271533E-001  0.0000000000000000E+000  0.1860396737710256E+034  0.1765124969047375E+011  0.6748628069801884E-003
  0.7229083996864000E+000  0.9654735740261386E+000  0.0000000000000000E+000 -0.5561510612433496E-001  0.0000000000000000E+000  0.1861671180755413E+034  0.1741593831753977E+011  0.6694087260805420E-003
  0.7238866280209800E+000  0.9930500977419239E+000  0.0000000000000000E+000 -0.5421653852268975E-001  0.0000000000000000E+000  0.1862937313668059E+034  0.1718326337215488E+011  0.6639861977276802E-003
  0.7248637536274400E+000  0.1020358458947450E+001  0.0000000000000000E+000 -0.5278632118250318E-001  0.0000000000000000E+000  0.1864195154572142E+034  0.1695320141387522E+011  0.6585951136867330E-003
  0.7258397680235700E+000  0.1047380125536615E+001  0.0000000000000000E+000 -0.5132504463951006E-001  0.0000000000000000E+000  0.1865444716515587E+034  0.1672572923389223E+011  0.6532353629239175E-003
  0.7268146627148400E+000  0.1074096423559952E+001  0.0000000000000000E+000 -0.4983332045870712E-001  0.0000000000000000E+000  0.1866686009618184E+034  0.1650082381824158E+011  0.6479068328097957E-003
  0.7277884295124100E+000  0.1100488554727947E+001  0.0000000000000000E+000 -0.4831178066799845E-001  0.0000000000000000E+000  0.1867919041845775E+034  0.1627846225340259E+011  0.6426094070605915E-003
  0.7287610609978000E+000  0.1126537618274473E+001  0.0000000000000000E+000 -0.4676107678494003E-001  0.0000000000000000E+000  0.1869143816252603E+034  0.1605862165094230E+011  0.6373429606956545E-003
  0.7297325466982100E+000  0.1152224515512235E+001  0.0000000000000000E+000 -0.4518188653713099E-001  0.0000000000000000E+000  0.1870360352816202E+034  0.1584127979744999E+011  0.6321074022227804E-003
  0.7307028776101100E+000  0.1177530080008610E+001  0.0000000000000000E+000 -0.4357490583721708E-001  0.0000000000000000E+000  0.1871568662949923E+034  0.1562641436195543E+011  0.6269026235026242E-003
  0.7316720447300100E+000  0.1202435048931160E+001  0.0000000000000000E+000 -0.4194085117885976E-001  0.0000000000000000E+000  0.1872768757712091E+034  0.1541400315511909E+011  0.6217285160927664E-003
  0.7326400389490200E+000  0.1226920071120046E+001  0.0000000000000000E+000 -0.4028045952262484E-001  0.0000000000000000E+000  0.1873960641257855E+034  0.1520402415633667E+011  0.6165849650582930E-003
  0.7336068513082900E+000  0.1250965723549313E+001  0.0000000000000000E+000 -0.3859448803889724E-001  0.0000000000000000E+000  0.1875144326610854E+034  0.1499645544641118E+011  0.6114718640834845E-003
  0.7345724729509800E+000  0.1274552518408104E+001  0.0000000000000000E+000 -0.3688371390019401E-001  0.0000000000000000E+000  0.1876319832811025E+034  0.1479127521461128E+011  0.6063891125120198E-003
  0.7355368949293200E+000  0.1297660909185299E+001  0.0000000000000000E+000 -0.3514893417130751E-001  0.0000000000000000E+000  0.1877487172920915E+034  0.1458846180993595E+011  0.6013366040172605E-003
  0.7365001082955700E+000  0.1320271304872248E+001  0.0000000000000000E+000 -0.3339096556281576E-001  0.0000000000000000E+000  0.1878646359634475E+034  0.1438799371664664E+011  0.5963142319901490E-003
  0.7374621057334300E+000  0.1342364118600914E+001  0.0000000000000000E+000 -0.3161064098483838E-001  0.0000000000000000E+000  0.1879797396933310E+034  0.1418984918966781E+011  0.5913218691824775E-003
  0.7384228763295800E+000  0.1363919658874901E+001  0.0000000000000000E+000 -0.2980881954925587E-001  0.0000000000000000E+000  0.1880940306613027E+034  0.1399400742500558E+011  0.5863594331465213E-003
  0.7393824104674400E+000  0.1384918256838423E+001  0.0000000000000000E+000 -0.2798637684174726E-001  0.0000000000000000E+000  0.1882075103733339E+034  0.1380044745285277E+011  0.5814268247471994E-003
  0.7403406986780000E+000  0.1405340251331648E+001  0.0000000000000000E+000 -0.2614420683833957E-001  0.0000000000000000E+000  0.1883201802306968E+034  0.1360914839871741E+011  0.5765239426725739E-003
  0.7412977313837300E+000  0.1425165995452924E+001  0.0000000000000000E+000 -0.2428322206382359E-001  0.0000000000000000E+000  0.1884320412429583E+034  0.1342008953855416E+011  0.5716506822469402E-003
  0.7422534990227500E+000  0.1444375871829461E+001  0.0000000000000000E+000 -0.2240435311016810E-001  0.0000000000000000E+000  0.1885430944352540E+034  0.1323325026384404E+011  0.5668069389807222E-003
  0.7432079924571500E+000  0.1462950316013250E+001  0.0000000000000000E+000 -0.2050854764141007E-001  0.0000000000000000E+000  0.1886533422115300E+034  0.1304861001428498E+011  0.5619926199687591E-003
  0.7441612023163200E+000  0.1480869817322658E+001  0.0000000000000000E+000 -0.1859677105707489E-001  0.0000000000000000E+000  0.1887627861739846E+034  0.1286614841644937E+011  0.5572076254260084E-003
  0.7451131192296400E+000  0.1498114936375032E+001  0.0000000000000000E+000 -0.1667000578168866E-001  0.0000000000000000E+000  0.1888714278925400E+034  0.1268584522958775E+011  0.5524518552693599E-003
  0.7460637351284900E+000  0.1514666338571339E+001  0.0000000000000000E+000 -0.1472924815826876E-001  0.0000000000000000E+000  0.1889792682986701E+034  0.1250768019422165E+011  0.5477251982549767E-003
  0.7470130394751801E+000  0.1530504744507337E+001  0.0000000000000000E+000 -0.1277551593638476E-001  0.0000000000000000E+000  0.1890863094222791E+034  0.1233163345285907E+011  0.5430275635896247E-003
  0.7479610218532000E+000  0.1545610998381789E+001  0.0000000000000000E+000 -0.1080984251957721E-001  0.0000000000000000E+000  0.1891925532242245E+034  0.1215768528763251E+011  0.5383588590577793E-003
  0.7489076723634400E+000  0.1559966086488512E+001  0.0000000000000000E+000 -0.8833275676002460E-002  0.0000000000000000E+000  0.1892980014017601E+034  0.1198581606304076E+011  0.5337189877884563E-003
  0.7498529810335000E+000  0.1573551140486932E+001  0.0000000000000000E+000 -0.6846878316030426E-002  0.0000000000000000E+000  0.1894026554774662E+034  0.1181600634283240E+011  0.5291078531678197E-003
  0.7507969376125400E+000  0.1586347446869583E+001  0.0000000000000000E+000 -0.4851728462719636E-002  0.0000000000000000E+000  0.1895065163824901E+034  0.1164823703685743E+011  0.5245253604054893E-003
  0.7517395328015900E+000  0.1598336484678138E+001  0.0000000000000000E+000 -0.2848916240235352E-002  0.0000000000000000E+000  0.1896095869382190E+034  0.1148248841478755E+011  0.5199714071960231E-003
  0.7526807568550700E+000  0.1609499924587293E+001  0.0000000000000000E+000 -0.8395462113086929E-003  0.0000000000000000E+000  0.1897118690404496E+034  0.1131874129598826E+011  0.5154458943929846E-003
  0.7536206000274200E+000  0.1619819646590817E+001  0.0000000000000000E+000  0.1175264037098467E-002  0.0000000000000000E+000  0.1898133645559938E+034  0.1115697665489434E+011  0.5109487226130380E-003
  0.7545590535529300E+000  0.1629277762664303E+001  0.0000000000000000E+000  0.3194386525070949E-002  0.0000000000000000E+000  0.1899140748826376E+034  0.1099717577727674E+011  0.5064797931533109E-003
  0.7554961071797800E+000  0.1637856607838338E+001  0.0000000000000000E+000  0.5216678125363704E-002  0.0000000000000000E+000  0.1900140020403215E+034  0.1083931982887173E+011  0.5020390057405581E-003
  0.7564317498935300E+000  0.1645538773478743E+001  0.0000000000000000E+000  0.7240982663354265E-002  0.0000000000000000E+000  0.1901131483759746E+034  0.1068339004371086E+011  0.4976262591832799E-003
  0.7573659714413400E+000  0.1652307136112390E+001  0.0000000000000000E+000  0.9266134774470216E-002  0.0000000000000000E+000  0.1902115158759354E+034  0.1052936795745267E+011  0.4932414527942001E-003
  0.7582987615688001E+000  0.1658144863346676E+001  0.0000000000000000E+000  0.1129095886378445E-001  0.0000000000000000E+000  0.1903091065001357E+034  0.1037723527293381E+011  0.4888844857433045E-003
  0.7592301092520300E+000  0.1663035423433669E+001  0.0000000000000000E+000  0.1331426798802896E-001  0.0000000000000000E+000  0.1904059212226569E+034  0.1022697471486010E+011  0.4845552766053761E-003
  0.7601600052470801E+000  0.1666962618193733E+001  0.0000000000000000E+000  0.1533487019486150E-001  0.0000000000000000E+000  0.1905019632105747E+034  0.1007856713566634E+011  0.4802536984151910E-003
  0.7610884395362100E+000  0.1669910585255207E+001  0.0000000000000000E+000  0.1735156344954250E-001  0.0000000000000000E+000  0.1905972346406383E+034  0.9931994488777693E+010  0.4759796439392963E-003
  0.7620154021017000E+000  0.1671863815850948E+001  0.0000000000000000E+000  0.1936313800844696E-001  0.0000000000000000E+000  0.1906917376619378E+034  0.9787238908530441E+010  0.4717330058816322E-003
  0.7629408835853400E+000  0.1672807170385467E+001  0.0000000000000000E+000  0.2136837846123074E-001  0.0000000000000000E+000  0.1907854740638320E+034  0.9644283007534304E+010  0.4675136829139506E-003
  0.7638648739213700E+000  0.1672725891488174E+001  0.0000000000000000E+000  0.2336606150950236E-001  0.0000000000000000E+000  0.1908784459508473E+034  0.9503109224074135E+010  0.4633215671696688E-003
  0.7647873618558300E+000  0.1671605625424836E+001  0.0000000000000000E+000  0.2535495568500230E-001  0.0000000000000000E+000  0.1909706560054404E+034  0.9363699653451330E+010  0.4591565399597296E-003
  0.7657083369406800E+000  0.1669432438301407E+001  0.0000000000000000E+000  0.2733382623240055E-001  0.0000000000000000E+000  0.1910621064865419E+034  0.9226036954136044E+010  0.4550184899819004E-003
  0.7666277887278899E+000  0.1666192829738340E+001  0.0000000000000000E+000  0.2930143412289881E-001  0.0000000000000000E+000  0.1911527996285298E+034  0.9090103964724018E+010  0.4509073059580952E-003
  0.7675457057253500E+000  0.1661873753935077E+001  0.0000000000000000E+000  0.3125653443820361E-001  0.0000000000000000E+000  0.1912427367889676E+034  0.8955884626857130E+010  0.4468228978873047E-003
  0.7684620787316100E+000  0.1656462619886443E+001  0.0000000000000000E+000  0.3319788458069990E-001  0.0000000000000000E+000  0.1913319211666952E+034  0.8823360994338591E+010  0.4427651290866880E-003
  0.7693768977633400E+000  0.1649947316663249E+001  0.0000000000000000E+000  0.3512423809771847E-001  0.0000000000000000E+000  0.1914203552942303E+034  0.8692516027773912E+010  0.4387338790505863E-003
  0.7702901527224200E+000  0.1642316227475062E+001  0.0000000000000000E+000  0.3703434693064597E-001  0.0000000000000000E+000  0.1915080415810705E+034  0.8563332971929067E+010  0.4347290297653362E-003
  0.7712018338769701E+000  0.1633558240742128E+001  0.0000000000000000E+000  0.3892696312274516E-001  0.0000000000000000E+000  0.1915949821300447E+034  0.8435795480205716E+010  0.4307504668775015E-003
  0.7721119312770700E+000  0.1623662769723855E+001  0.0000000000000000E+000  0.4080083844184544E-001  0.0000000000000000E+000  0.1916811791694631E+034  0.8309887233911593E+010  0.4267980740888315E-003
  0.7730204339089800E+000  0.1612619780617479E+001  0.0000000000000000E+000  0.4265472361569789E-001  0.0000000000000000E+000  0.1917666357058319E+034  0.8185591413617742E+010  0.4228717251300665E-003
  0.7739273313816400E+000  0.1600419791587405E+001  0.0000000000000000E+000  0.4448737231997941E-001  0.0000000000000000E+000  0.1918513542529014E+034  0.8062891766402285E+010  0.4189712999025847E-003
  0.7748326133040000E+000  0.1587053893885915E+001  0.0000000000000000E+000  0.4629754077779789E-001  0.0000000000000000E+000  0.1919353372963468E+034  0.7941772203863562E+010  0.4150966785184635E-003
  0.7757362679383600E+000  0.1572513788504206E+001  0.0000000000000000E+000  0.4808398574453961E-001  0.0000000000000000E+000  0.1920185864794922E+034  0.7822217430426857E+010  0.4112477519556610E-003
  0.7766382863761500E+000  0.1556791736460786E+001  0.0000000000000000E+000  0.4984547410286839E-001  0.0000000000000000E+000  0.1921011051262930E+034  0.7704210976488842E+010  0.4074243889829996E-003
  0.7775386589867600E+000  0.1539880627265358E+001  0.0000000000000000E+000  0.5158077610228292E-001  0.0000000000000000E+000  0.1921828960886558E+034  0.7587736868846157E+010  0.4036264644236742E-003
  0.7784373758668500E+000  0.1521773989417529E+001  0.0000000000000000E+000  0.5328866715952282E-001  0.0000000000000000E+000  0.1922639620190453E+034  0.7472779414193830E+010  0.3998538555517599E-003
  0.7793344272369100E+000  0.1502465998098782E+001  0.0000000000000000E+000  0.5496792941198943E-001  0.0000000000000000E+000  0.1923443052743219E+034  0.7359323142669382E+010  0.3961064385273967E-003
  0.7802298033046300E+000  0.1481951491785431E+001  0.0000000000000000E+000  0.5661735235328232E-001  0.0000000000000000E+000  0.1924239281963374E+034  0.7247352730916376E+010  0.3923840899821805E-003
  0.7811234937775900E+000  0.1460226005121395E+001  0.0000000000000000E+000  0.5823573311466860E-001  0.0000000000000000E+000  0.1925028341454063E+034  0.7136852682677775E+010  0.3886866925132783E-003
  0.7820154886346700E+000  0.1437285770945441E+001  0.0000000000000000E+000  0.5982187827165329E-001  0.0000000000000000E+000  0.1925810258806807E+034  0.7027807791539788E+010  0.3850141259045458E-003
  0.7829057778547800E+000  0.1413127739928451E+001  0.0000000000000000E+000  0.6137460435183655E-001  0.0000000000000000E+000  0.1926585061261444E+034  0.6920202979027217E+010  0.3813662702337867E-003
  0.7837943497847900E+000  0.1387749639833483E+001  0.0000000000000000E+000  0.6289273570750871E-001  0.0000000000000000E+000  0.1927352767293725E+034  0.6814023492369448E+010  0.3777430035571890E-003
  0.7846811960672300E+000  0.1361149855917826E+001  0.0000000000000000E+000  0.6437511449872924E-001  0.0000000000000000E+000  0.1928113412013033E+034  0.6709254311650126E+010  0.3741442089347554E-003
  0.7855663077709700E+000  0.1333327556126177E+001  0.0000000000000000E+000  0.6582059418148690E-001  0.0000000000000000E+000  0.1928867027119402E+034  0.6605880584924924E+010  0.3705697689079417E-003
  0.7864496755034600E+000  0.1304282705176308E+001  0.0000000000000000E+000  0.6722804066501449E-001  0.0000000000000000E+000  0.1929613641503198E+034  0.6503887624213851E+010  0.3670195656725566E-003
  0.7873312898168500E+000  0.1274016067077988E+001  0.0000000000000000E+000  0.6859633386912239E-001  0.0000000000000000E+000  0.1930353281032298E+034  0.6403260779581972E+010  0.3634934768142656E-003
  0.7882111412359100E+000  0.1242529216587320E+001  0.0000000000000000E+000  0.6992436868660620E-001  0.0000000000000000E+000  0.1931085969815469E+034  0.6303985492708215E+010  0.3599913778782254E-003
  0.7890892205849900E+000  0.1209824553630876E+001  0.0000000000000000E+000  0.7121105688120541E-001  0.0000000000000000E+000  0.1931811745521113E+034  0.6206047668036726E+010  0.3565131713460102E-003
  0.7899655185342200E+000  0.1175905341828652E+001  0.0000000000000000E+000  0.7245532654093924E-001  0.0000000000000000E+000  0.1932530638196365E+034  0.6109433088275896E+010  0.3530587461807718E-003
  0.7908400257537400E+000  0.1140775713900511E+001  0.0000000000000000E+000  0.7365612345998178E-001  0.0000000000000000E+000  0.1933242677437433E+034  0.6014127621683680E+010  0.3496279916163194E-003
  0.7917127310784700E+000  0.1104440757547176E+001  0.0000000000000000E+000  0.7481240935411639E-001  0.0000000000000000E+000  0.1933947883411578E+034  0.5920117009490256E+010  0.3462207851437982E-003
  0.7925836268751000E+000  0.1066906315809219E+001  0.0000000000000000E+000  0.7592317074980701E-001  0.0000000000000000E+000  0.1934646293120516E+034  0.5827387514010541E+010  0.3428370277365707E-003
  0.7934527052545300E+000  0.1028179163388939E+001  0.0000000000000000E+000  0.7698741387833692E-001  0.0000000000000000E+000  0.1935337941748236E+034  0.5735925408751036E+010  0.3394766188731480E-003
  0.7943199576395800E+000  0.9882670407110175E+000  0.0000000000000000E+000  0.7800416506014585E-001  0.0000000000000000E+000  0.1936022860572212E+034  0.5645716948452610E+010  0.3361394537580210E-003
  0.7951853753062800E+000  0.9471786436767172E+000  0.0000000000000000E+000  0.7897247238206662E-001  0.0000000000000000E+000  0.1936701077952840E+034  0.5556748299591853E+010  0.3328254219043816E-003
  0.7960489492927700E+000  0.9049236359692352E+000  0.0000000000000000E+000  0.7989140646784450E-001  0.0000000000000000E+000  0.1937372617831582E+034  0.5469005473317814E+010  0.3295344035542537E-003
  0.7969106718111399E+000  0.8615126110812000E+000  0.0000000000000000E+000  0.8076006370642708E-001  0.0000000000000000E+000  0.1938037522568145E+034  0.5382475764016644E+010  0.3262663266513200E-003
  0.7977705344997400E+000  0.8169572029128169E+000  0.0000000000000000E+000  0.8157756412134366E-001  0.0000000000000000E+000  0.1938695824709093E+034  0.5297145881748780E+010  0.3230210960031642E-003
  0.7986285289969201E+000  0.7712700628774168E+000  0.0000000000000000E+000  0.8234305328386476E-001  0.0000000000000000E+000  0.1939347556232743E+034  0.5213002582015615E+010  0.3197986165929444E-003
  0.7994846450723100E+000  0.7244649667764868E+000  0.0000000000000000E+000  0.8305570136684701E-001  0.0000000000000000E+000  0.1939992739235363E+034  0.5130032146814058E+010  0.3165987765750578E-003
  0.8003388757979600E+000  0.6765565550675500E+000  0.0000000000000000E+000  0.8371470935283029E-001  0.0000000000000000E+000  0.1940631411718640E+034  0.5048221868315453E+010  0.3134214944621942E-003
